root.hjpt,hjpt,application_1527220447442_683231,roam:itf_4gdpi_mbl_shanxi1_20180525_23-roam,2018-06-05 01:50:00,1970-01-01 08:00:00,1057,38385,79818619,300542,RUNNING
root.hjpt,hjpt,application_1527220447442_686831,clean:guangdong_itf_4gdpi_mbl_20180604_20 Warn DPI,2018-06-05 03:29:24,1970-01-01 08:00:00,1055,179779,553987107,375607,RUNNING
root.hjtest.hjstandard,hjtest,application_1527220447442_683739,DPI_SER_2_832,2018-06-05 01:42:34,1970-01-01 08:00:00,1052,59490,122977584,445672,RUNNING
root.hjpt,hjpt,application_1527220447442_710422,clean:anhui_itf_4gdpi_mbl_20180605_11 DPI,2018-06-05 13:06:08,1970-01-01 08:00:00,1051,258771,796566246,363108,RUNNING
root.hjdq,hjdq,application_1527220447442_682796,CHECK_TASK_bil01_BIL_DB.ITG_FIX_VDR_H_task_17e51896-681b-11e8-bbc2-18c58a10ad18_33_20180603_0,2018-06-05 01:18:05,1970-01-01 08:00:00,1051,114375,235572271,713676,RUNNING
root.dpiq,dpiq,application_1527220447442_699601,TS-IndexLoader-2018060507@dpiq_db.dpi_571,2018-06-05 08:24:14,1970-01-01 08:00:00,1051,64024,196367618,449084,RUNNING
root.hjpt,hjpt,application_1527220447442_684770,roam:itf_4gdpi_mbl_guangdong_20180604_18-roam,2018-06-05 02:28:38,1970-01-01 08:00:00,1046,153632,315748483,386660,RUNNING
root.hjpt,hjpt,application_1527220447442_710462,clean:guangdong_itf_4gdpi_mbl_20180605_11 DPI,2018-06-05 12:57:33,1970-01-01 08:00:00,1041,57573,178512082,276849,RUNNING
root.hjpt,hjpt,application_1527220447442_689542,clean:sichuan_itf_4gdpi_mbl_20180605_00 Warn DPI,2018-06-05 04:44:35,1970-01-01 08:00:00,1035,31448,98163302,370274,RUNNING
root.hjtest.hjstandard,hjtest,application_1527220447442_694024,DPI_SER_2_861,2018-06-05 06:24:27,1970-01-01 08:00:00,1031,706011,1480288307,2228701,RUNNING
root.hjpt,hjpt,application_1527220447442_714780,clean:anhui_itf_4gdpi_mbl_20180605_13 DPI,2018-06-05 15:19:08,1970-01-01 08:00:00,1030,299856,922387748,493355,RUNNING
root.hjdq,hjdq,application_1527220447442_690624,CHECK_TASK_oidd_NET_DB.ITG_OIDD_POSITION_H_task_20464d74-683a-11e8-be42-18c58a10ad18_35_20180604_0,2018-06-05 05:00:21,1970-01-01 08:00:00,1029,142278,292964141,626191,RUNNING
root.hjpt,hjpt,application_1527220447442_684969,roam:itf_4gdpi_mbl_guangdong_20180604_16-combine,2018-06-05 02:52:56,1970-01-01 08:00:00,1029,146000,300106383,460366,RUNNING
root.hjpt,hjpt,application_1527220447442_711660,fix_dpi_sichuan_20180605_11,2018-06-05 13:14:04,1970-01-01 08:00:00,1029,28113,58634938,186519,RUNNING
root.hjpt,hjpt,application_1527220447442_678229,roam:itf_4gdpi_mbl_guangdong_20180604_16-roam,2018-06-05 00:14:56,1970-01-01 08:00:00,1029,178350,366361933,593925,RUNNING
root.dpiq,dpiq,application_1527220447442_689466,stat-20180604001@dpiq_db.dpi_851,2018-06-05 05:50:47,1970-01-01 08:00:00,1026,34787,72626622,303905,RUNNING
root.hjpt,hjpt,application_1527220447442_695043,clean:guangdong_itf_4gdpi_mbl_20180605_02 Warn DPI,2018-06-05 06:52:10,1970-01-01 08:00:00,1024,143130,441210632,566227,RUNNING
root.hjtest.hjstandard,hjtest,application_1527220447442_696873,'DPI_APP_INFO_H_865_20180602',2018-06-05 07:34:00,1970-01-01 08:00:00,1023,193673,448527670,759026,RUNNING
root.hjpt,hjpt,application_1527220447442_717516,roam:itf_4gdpi_mbl_guangdong_20180605_09-roam,2018-06-05 15:38:42,1970-01-01 08:00:00,1022,149511,307302214,520497,RUNNING
root.jt_yyc_sqhx,jt_yyc_sqhx,application_1527220447442_704142,"select count(distinct...el_id,b.channel_name(Stage-1)",2018-06-05 09:57:56,1970-01-01 08:00:00,1021,8703,18703860,234915,RUNNING
root.dpiq,dpiq,application_1527220447442_690071,TS-IndexLoader-2018060421@dpiq_db.dpi_uaa_551,2018-06-05 04:44:00,1970-01-01 08:00:00,1020,50245,104302478,404822,RUNNING
root.hjpt,hjpt,application_1527220447442_709531,CRM_INTEG_USER_INFO_BSS_D_844_20180524,2018-06-05 11:49:19,1970-01-01 08:00:00,1015,138807,711823750,1367636,RUNNING
root.hjpt,hjpt,application_1527220447442_719600,clean:anhui_itf_4gdpi_mbl_20180605_15 DPI,2018-06-05 17:18:43,1970-01-01 08:00:00,1015,52677,163304774,227654,RUNNING
root.hjtest.hjstandard,hjtest,application_1527220447442_710770,DPI_SER_2_841,2018-06-05 12:29:22,1970-01-01 08:00:00,1013,50764,105028035,166340,RUNNING
root.hjtest.hjstandard,hjtest,application_1527220447442_709477,DPI_SER_2_841,2018-06-05 11:49:37,1970-01-01 08:00:00,1011,282987,614697058,1649446,RUNNING
root.hjpt,hjpt,application_1527220447442_716983,clean:sichuan_itf_4gdpi_mbl_20180526_05 DPI,2018-06-05 16:26:45,1970-01-01 08:00:00,1011,133028,410198637,341150,RUNNING
root.hjpt,hjpt,application_1527220447442_711907,batch_billing_check,2018-06-05 12:57:32,1970-01-01 08:00:00,1010,26910,56233692,278352,RUNNING
root.hjtest.hjstandard,hjtest,application_1527220447442_678255,DPI_SER_2_811,2018-06-04 23:56:09,1970-01-01 08:00:00,1010,364995,830317408,2020896,RUNNING
root.hjpt,hjpt,application_1527220447442_722195,CRM_INTEG_USER_INFO_BSS_D_844_20180602,2018-06-05 17:18:25,1970-01-01 08:00:00,1010,165647,849988908,1147191,RUNNING
root.hjtest.hjstandard,hjtest,application_1527220447442_697149,'DPI_APP_INFO_H_823_20180602',2018-06-05 07:45:29,1970-01-01 08:00:00,1010,219761,540474977,670622,RUNNING
root.dpiq,dpiq,application_1527220447442_689496,TS-IndexLoader-2018060421@dpiq_db.dpi_551,2018-06-05 04:33:06,1970-01-01 08:00:00,1009,13213,28412435,158107,RUNNING
root.hjtest.hjstandard,hjtest,application_1527220447442_691040,DPI_SER_2_836,2018-06-05 05:13:37,1970-01-01 08:00:00,1008,231786,477635944,731312,RUNNING
root.hjpt,hjpt,application_1527220447442_694880,roam:itf_4gdpi_mbl_sichuan_20180604_20-combine,2018-06-05 07:08:53,1970-01-01 08:00:00,1007,185587,381886393,463976,RUNNING
root.hjpt,hjpt,application_1527220447442_688977,roam:itf_4gdpi_mbl_shandong_20180604_23-roam,2018-06-05 04:25:18,1970-01-01 08:00:00,1002,37464,77910396,326106,RUNNING
root.dpiq,dpiq,application_1527220447442_710199,TS-IndexLoader-2018060505@dpiq_db.dpi_uaa_28,2018-06-05 12:09:09,1970-01-01 08:00:00,1001,25893,54230055,177518,RUNNING
root.dpiq,dpiq,application_1527220447442_688674,TS-IndexLoader-2018060420@dpiq_db.dpi_uaa_311,2018-06-05 04:10:07,1970-01-01 08:00:00,1001,54950,113915588,335829,RUNNING
root.weizhirc,weizhirc,application_1527220447442_703229,insert into table weizhi_db.abroad_ta...pdsn(Stage-1),2018-06-05 09:43:06,1970-01-01 08:00:00,1001,431115,888206496,1124291,RUNNING
root.hjdq,hjdq,application_1527220447442_680992,CHECK_TASK_bil01_BIL_DB.ITG_ACCT_ITEM_DAY_D_task_742249cc-6815-11e8-a281-18c58a10ad18_34_20180511_0,2018-06-05 00:43:14,1970-01-01 08:00:00,1001,1211,2737789,398643,RUNNING
root.dpiq,dpiq,application_1527220447442_685600,TS-IndexLoader-2018060419@dpiq_db.dpi_27,2018-06-05 02:42:50,1970-01-01 08:00:00,1001,31203,65141388,465689,RUNNING
root.dpiq,dpiq,application_1527220447442_720485,TS-IndexLoader-2018060511@dpiq_db.dpi_uaa_23,2018-06-05 16:42:07,1970-01-01 08:00:00,1001,5072,11527000,321428,RUNNING
root.weizhirc,weizhirc,application_1527220447442_687365,insert into table weizhi_db.qg_tim...prov_id(Stage-1),2018-06-05 03:46:51,1970-01-01 08:00:00,1001,189692,390530516,530319,RUNNING
